category,rank,percentile,gender,branch,college_name
9,61460,64.0609282,1,Artificial Intelligence (AI) and Data Science,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
2,41592,77.0666918,0,Artificial Intelligence (AI) and Data Science,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
3,59906,65.2657662,0,Artificial Intelligence (AI) and Data Science,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
9,42499,76.5675144,0,Artificial Intelligence (AI) and Data Science,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
2,42927,76.4889836,1,Artificial Intelligence (AI) and Data Science,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
9,56469,67.7143135,1,Artificial Intelligence (AI) and Data Science,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
11,86924,43.3167495,0,Artificial Intelligence (AI) and Data Science,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
10,38117,79.2815054,0,Artificial Intelligence (AI) and Data Science,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
13,47109,74.0962113,0,Artificial Intelligence (AI) and Data Science,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
2,63867,62.3954246,0,Electronics and Telecommunication Engg,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
3,116749,10.0599952,0,Electronics and Telecommunication Engg,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
5,104472,25.7906003,0,Electronics and Telecommunication Engg,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
6,85177,45.2718114,0,Electronics and Telecommunication Engg,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
7,75176,54.124615,0,Electronics and Telecommunication Engg,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
8,71002,57.2112851,0,Electronics and Telecommunication Engg,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
9,69276,58.8006082,0,Electronics and Telecommunication Engg,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
2,63130,63.088298,1,Electronics and Telecommunication Engg,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
9,69065,58.8113371,1,Electronics and Telecommunication Engg,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
3,81702,48.2601391,0,Electronics and Telecommunication Engg,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
3,107608,22.1694264,1,Electronics and Telecommunication Engg,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
2,54025,69.3871747,0,Electronics and Telecommunication Engg,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
3,80676,49.0525702,0,Electronics and Telecommunication Engg,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
7,58788,66.2117981,0,Electronics and Telecommunication Engg,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
9,57531,67.1125395,0,Electronics and Telecommunication Engg,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
2,45452,74.745321,1,Electronics and Telecommunication Engg,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
9,59719,65.5958943,1,Electronics and Telecommunication Engg,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
10,46316,74.2260244,0,Electronics and Telecommunication Engg,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
13,57695,66.8137813,0,Electronics and Telecommunication Engg,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
2,118562,7.0709457,0,Mechanical Engineering,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
2,82418,48.1419882,1,Mechanical Engineering,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
2,119081,6.4853556,0,Mechanical Engineering,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
2,94239,36.1623265,0,Mechanical Engineering,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
13,118802,6.8230277,0,Mechanical Engineering,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune"
2,10052,94.5135505,0,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
3,24664,86.8132394,0,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
4,88275,42.7946749,0,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
5,29672,84.0382056,0,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
6,19726,89.4070809,0,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
7,11755,93.6474925,0,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
8,14109,92.3456435,0,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
9,11809,93.5731551,0,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
2,10339,94.4180465,1,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
3,28329,84.6811929,1,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
4,35221,80.8718313,1,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
7,16791,90.9383249,1,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
9,10908,94.0759664,1,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
14,58403,66.4465439,0,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
14,120090,4.6459757,0,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
2,9035,95.085844,0,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
3,15260,91.8235378,0,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
4,51341,71.1253958,0,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
5,20927,88.7433193,0,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
6,12084,93.4712841,0,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
7,11962,93.5601746,0,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
9,9553,94.7959618,0,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
2,9113,95.0419966,1,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
3,21556,88.4671878,1,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
4,53959,69.3871747,1,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
9,10390,94.3362575,1,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
11,15609,91.586273,0,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
10,7053,96.1081543,0,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
16,60472,64.886326,0,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
12,21482,88.4671878,0,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
13,9704,94.7015776,0,Computer Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
2,12624,93.1714502,0,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
3,31637,82.8743796,0,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
4,106884,22.9132251,0,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
5,42069,76.9900203,0,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
6,24447,86.8703589,0,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
7,16368,91.1518646,0,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
8,17249,90.6908949,0,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
9,13698,92.6197648,0,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
2,11882,93.5685145,1,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
3,34717,81.0304563,1,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
5,39252,78.3504176,1,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
9,13761,92.6037916,1,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
4,108381,21.2317049,1,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
2,10538,94.2439578,0,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
3,18228,90.1655867,0,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
4,78205,51.2600953,0,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
5,21712,88.2761636,0,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
6,15164,91.8555998,0,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
7,14082,92.361866,0,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
8,17460,90.5879529,0,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
9,10659,94.2133903,0,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
2,10675,94.2133903,1,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
3,27814,84.9850573,1,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
9,12129,93.4712841,1,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
11,21488,88.4671878,0,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
10,9574,94.7959618,0,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
16,62954,63.5478045,0,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
12,24038,87.0274997,0,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
13,11404,93.8196123,0,Information Technology,"Progressive Education Society's Modern College of Engineering, Pune"
2,77420,51.9313711,0,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
3,118186,7.7836913,0,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
4,87042,43.3051128,0,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
7,85388,45.2718114,0,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
8,85825,44.9304271,0,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
9,95886,35.6598862,0,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
2,77269,52.2301039,1,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
3,121522,2.1470211,1,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
7,91068,39.5925136,1,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
9,91343,39.4227966,1,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
3,69312,58.8006082,0,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
5,83220,46.941483,0,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
6,72704,55.8902921,0,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
5,106105,23.9542468,1,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
2,52959,70.0988506,0,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
3,81336,48.7700838,0,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
5,77753,51.6740911,0,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
6,72654,55.8902921,0,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
7,60381,64.886326,0,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
8,69254,58.8113371,0,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
9,58685,66.2395008,0,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
2,59019,66.0248119,1,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
3,72189,56.5826603,1,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
9,65654,61.4673542,1,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
11,95507,35.6983743,0,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
10,44627,75.3508645,0,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
13,59693,65.5958943,0,Electrical Engineering,"Progressive Education Society's Modern College of Engineering, Pune"
2,26329,85.7967175,0,Electronics and Telecommunication Engg,"Progressive Education Society's Modern College of Engineering, Pune"
3,66410,60.7344231,0,Electronics and Telecommunication Engg,"Progressive Education Society's Modern College of Engineering, Pune"
5,74249,54.5241174,0,Electronics and Telecommunication Engg,"Progressive Education Society's Modern College of Engineering, Pune"
6,37634,79.5309168,0,Electronics and Telecommunication Engg,"Progressive Education Society's Modern College of Engineering, Pune"
7,33519,81.7575556,0,Electronics and Telecommunication Engg,"Progressive Education Society's Modern College of Engineering, Pune"
8,27185,85.2978814,0,Electronics and Telecommunication Engg,"Progressive Education Society's Modern College of Engineering, Pune"
9,28817,84.2697705,0,Electronics and Telecommunication Engg,"Progressive Education Society's Modern College of Engineering, Pune"
2,24810,86.5823024,1,Electronics and Telecommunication Engg,"Progressive Education Society's Modern College of Engineering, Pune"
3,60920,64.7353734,1,Electronics and Telecommunication Engg,"Progressive Education Society's Modern College of Engineering, Pune"
6,44122,75.6049358,1,Electronics and Telecommunication Engg,"Progressive Education Society's Modern College of Engineering, Pune"
7,50267,71.6451268,1,Electronics and Telecommunication Engg,"Progressive Education Society's Modern College of Engineering, Pune"
9,27299,85.2528023,1,Electronics and Telecommunication Engg,"Progressive Education Society's Modern College of Engineering, Pune"
